CS1	CS2	CS3
Otu383	0.00147996720446719	-0.00710825442875229	0.00265137048588214
Otu384	-0.00456624316074512	-0.014386944545777	0.00315667765338225
Otu386	-0.0106726252984658	0.00284025213063203	-0.00695590454533584
Otu388	-0.0151501569859583	0.00838696624631939	0.00121582787708122
Otu389	-0.00738893896993888	0.00332609075335129	-0.0345193159500696
Otu39	-0.0103381718611605	-0.0260326450462107	-0.024961108638981
Otu391	0.00317212796369407	0.00428990124702866	-0.00336277221401219
Otu392	-0.00666599304669439	0.0174208085562796	0.0098452893333216
Otu393	-0.00511927481918549	-0.00163085808085337	-0.0114021667099342
Otu395	-0.0130172266239229	0.013166222212541	-0.0895334548372769
Otu396	-0.00791191144642939	0.00437995027421651	0.000634945400663673
Otu397	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu398	-0.00523579295283059	0.0039662281185356	0.00324521686322138
Otu399	-0.0050986335855221	0.0109741844163743	0.0219766594339769
Otu4	-0.317655241567172	0.0707340515230893	-0.0532922095037674
Otu40	0.0797844399406085	-0.155988004648119	0.0368684832800795
Otu401	0.00169648047324885	-0.00375992953371439	-0.00729444574745554
Otu404	-0.00405470402797983	-0.0307423624040578	0.00613297799911398
Otu41	-0.0566292360924851	0.0237067447183232	0.0425520715690287
Otu411	0.000969586019377371	-0.0240678872205535	0.0102871058615692
Otu413	-0.0118224587796497	-0.00376630540796307	-0.026332176077302
Otu414	-0.0181046845803963	0.00550076403547465	-0.0105107757566916
Otu415	-0.00590419423283885	0.00194749164108366	0.00532321972500659
Otu416	-0.0262000200015393	0.039999069363131	0.0649659779314074
Otu419	0.00761202957709565	-0.0170348620392282	0.00459133924363423
Otu42	-0.0145719191497012	0.0021425247915969	0.00490428407840735
Otu420	-0.00556809893883665	0.0127739201410863	0.00698391941725235
Otu421	-0.000820396996839667	-0.000708806903477919	-0.00257997979960448
Otu422	0.0116879717796849	0.0291251960072774	-0.0547427451850361
Otu424	-0.0125997154089838	0.00902416253563093	-0.0126719010927012
Otu425	0.00922035864108631	-0.0788335294256555	0.0237803746787505
Otu426	0.00672028134188352	-0.00563088241519514	0.00250734901770277
Otu428	0.00543704702389581	0.0104084354966729	-0.0154801030133598
Otu429	-0.00139581623970642	0.00681866671688474	-0.0029961863160183
Otu43	0.00972599262602533	-0.117221553078312	0.0495954128875439
Otu432	-0.00511927481918549	-0.00163085808085337	-0.0114021667099342
Otu433	-0.00886684408473724	-0.0028247290559723	-0.0197491320579765
Otu434	-0.00690499928794059	0.00755899034457457	0.0104400031792874
Otu435	-0.000470874224689564	-0.00162490042688788	-0.000126934056907386
Otu436	-0.00862003250751727	-0.00469162682597291	-0.00493746597649731
Otu437	-0.0027926366272439	0.00601080835506988	0.0120371121105979
Otu438	-0.0066627630082178	-0.0150873783761975	-0.00574138571036991
Otu439	0.000951048883184784	-0.0088415160018786	0.0115419383085558
Otu44	-0.0478408032425558	-0.0152407446988853	-0.106555876247248
Otu443	0.00399398234665723	-0.00530620708949009	-0.0255227878468546
Otu444	-0.0115919912797483	-0.00804321115870472	0.00607181708345023
Otu445	0.00330930727365898	-0.015894540104054	0.00592864463996911
Otu446	-0.00343682740942739	0.00218447251797103	-0.0180829061400974
Otu448	-0.0115794087952226	-0.00728462213734842	-0.0158950194509964
Otu449	0.00697425400569532	0.000322072490554438	-0.00317312184306786
Otu45	0.0321876641014084	-0.00926424555151468	0.0125623936218844
Otu452	-0.00440912862226539	-0.0076326395156507	0.0073195903680051
Otu453	-0.00781982145406629	-0.00249117686774699	-0.0174170973449263
Otu454	-0.00360095866908618	-0.00739816499068533	0.0142595418660312
Otu457	0.0134360063146608	-0.0559411438955997	0.0173293795305962
Otu459	-0.00417987038669435	-0.00133159004699513	-0.0093098301338292
Otu46	-0.018371893192459	-0.0655424693786554	-0.0288800370977764
Otu461	0.00930419033632252	-0.00563670636344725	-0.0014228034562601
Otu463	-0.00200456581172763	-0.00978309235386937	0.00495889428923033
Otu468	0.00317212796369407	0.00428990124702866	-0.00336277221401219
Otu47	-0.00833893976353847	0.00997037713408787	-0.012526380167928
Otu470	0.00147996720446719	-0.00710825442875229	0.00265137048588214
Otu471	-0.00938509773013594	0.00755080334414021	0.00698482575522726
Otu472	-0.00940159200036536	0.00390537962601225	-0.00268302181548738
Otu476	-0.00262007193148836	0.00642865302188038	-0.00572297243052201
Otu477	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu478	-0.00511927481918549	-0.00163085808085337	-0.0114021667099342
Otu48	-0.0735942124039993	-0.0234450620922511	-0.163916474179485
Otu480	-0.00362401597492067	-0.0029603128294427	-0.00450504115754029
Otu481	0.0478440415372989	-0.0131105042155436	0.0147323339948687
Otu482	-0.0176570060212349	-0.0334562433151206	-0.0264054173977905
Otu483	0.000106208837189602	-0.0172068166116299	-0.00788690427229345
Otu484	0.001622691509253	-0.0439694993730028	0.000876198065673612
Otu485	-0.00851946838888528	-0.00653295833061721	-0.0016303811343182
Otu486	-0.00708509299623044	0.0037266826824814	-0.0692058638245109
Otu487	-0.019905465819083	0.0041993076894996	-0.0164472022246912
Otu488	-0.013158504051262	-0.048921962769848	0.0147365172037765
Otu489	0.00330930727365898	-0.015894540104054	0.00592864463996911
Otu49	0.11003188971828	-0.0917754089295396	-0.0890255629013167
Otu490	0.00679729245069195	-0.0131216950652932	0.00313173259547416
Otu491	-0.0346573150518637	-0.005406647681449	-0.062285373246134
Otu492	0.00842088928289322	-0.00989533494372572	-0.0185674961255068
Otu494	-0.00322465901697615	0.00694068364369369	0.0138992598346388
Otu496	-0.00013236230402088	-0.00363791260690544	0.00960100040320152
Otu498	0.00304751677869932	-0.00482477574766587	-0.0176472127982275
Otu499	-0.00656089307802057	0.00681834386681925	0.00895680089426688
Otu5	0.00390281059913434	-0.0096878062392423	0.0220446446409356
Otu50	0.00114550810811391	-0.111789731049894	0.0681798439683118
Otu501	0.00472776393236664	-0.00506364537666325	-0.0114430661706171
Otu503	0.00634425592738814	0.00857980249405732	-0.00672554442802438
Otu504	0.0123894260723999	0.0211263550357225	-0.00839963105821232
Otu505	-0.00778514876980251	0.00642833017181489	0.00623001477976317
Otu506	-0.00225658390678727	-0.00807209982115722	-0.0471201905668739
Otu507	0.00996942041438602	-0.0088317938182645	-0.000231039618538029
Otu508	-0.0100323845060511	0.00370442673882129	-0.00408798669103007
Otu509	-0.00100647342163196	0.00363780040411165	0.000622974390423357
Otu51	0.0870416324719015	-0.0335181333155465	0.0307835655611414
Otu515	-0.00228017825791818	0.00490780447052637	0.00982826088254687
Otu516	-0.00295561469491241	-0.000941576351990768	-0.00658304401932549
Otu52	-0.000980961627336973	-0.0224862978943694	-0.0503016683237666
Otu521	-0.00360527838310816	0.00775992021881001	0.0155398449135924
Otu522	-0.0412073360207441	-0.00734784903565562	0.00494905388612169
Otu525	-0.00591948587263647	-0.00383130803907929	0.00107746465849483
Otu527	-0.00139581623970642	0.00681866671688474	-0.0029961863160183
Otu528	0.0314853428679643	-0.0514225144398824	0.0139148954551691
Otu529	-0.00147564749044522	-0.00804983078074305	-0.00393167353344335
Otu53	-0.000109365826465067	-0.0185056981491039	0.00564229801141001
Otu533	0.0020929896924249	-0.0100525898179401	0.00374960410001027
Otu534	-0.00343682740942739	0.00218447251797103	-0.0180829061400974
Otu535	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu536	0.00147996720446719	-0.00710825442875229	0.00265137048588214
Otu537	-0.00676289930821203	-0.00247086683090176	-0.0155952588013064
Otu54	-0.002044171863824	-0.17870083537522	-0.108567580797761
Otu540	0.00898367223342129	0.0335195757321688	-0.00887389954583626
Otu542	0.0272605036871505	0.00112894501099665	-0.0110034814111334
Otu543	0.0141442802044746	0.00640536301267807	-0.0174008938436941
Otu545	0.0118083443086357	-0.0360369188338223	0.00283177913538849
Otu546	0.034182100259295	0.00442427952362424	-0.0479461254469162
Otu547	0.00169318127444768	-0.0436290441971047	0.0326412556575268
Otu549	-0.00417987038669435	-0.00133159004699513	-0.0093098301338292
Otu55	0.111507077000127	-0.0753813934285965	-0.00247740768580309
Otu553	0.0182090895056738	-0.0255753284335027	-0.0136881844671997
Otu554	-0.00194714685549142	0.00265904316617529	-0.0147649389239464
Otu555	-0.00295561469491241	-0.000941576351990768	-0.00658304401932549
Otu557	-0.00295561469491241	-0.000941576351990768	-0.00658304401932549
Otu558	-0.0027926366272439	0.00601080835506988	0.0120371121105979
Otu559	0.00317212796369407	0.00428990124702866	-0.00336277221401219
Otu56	-0.0457036591980978	0.0204251847330509	0.0853556250897662
Otu560	0.0103883959385465	0.0105900802171664	-0.00155205328610963
Otu561	0.0183055839153832	-0.02004024374187	-0.0257272611576948
Otu562	-0.00228017825791818	0.00490780447052637	0.00982826088254687
Otu564	-0.00197389276319381	-0.0425045884447608	-0.00568267222615457
Otu567	-0.00295561469491241	-0.000941576351990768	-0.00658304401932549
Otu568	-0.00295561469491241	-0.000941576351990768	-0.00658304401932549
Otu57	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu572	0.00277989166045451	-0.00896353292868756	-0.00535350784210123
Otu573	0.00549428680122813	0.00743032691930673	-0.00582449232894999
Otu574	-0.00394938459302818	0.00850056669656534	0.0170230471986129
Otu575	-0.00147564749044522	-0.00804983078074305	-0.00393167353344335
Otu576	0.0459087683986059	-0.00331012693774012	-0.00432237928667117
Otu577	-0.00523579295283059	0.0039662281185356	0.00324521686322138
Otu58	-0.00295561469491241	-0.000941576351990768	-0.00658304401932549
Otu580	0.0101786330956906	0.00210168427864078	-0.00582941710736352
Otu581	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu583	-0.00417987038669435	-0.00133159004699513	-0.0093098301338292
Otu585	-0.0352374444994017	0.0274005013541829	0.0237121879523826
Otu586	-0.00124238571520881	0.00671196353631658	0.00527841472714545
Otu588	-0.00511927481918549	-0.00163085808085337	-0.0114021667099342
Otu589	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu59	0.00684189170167444	-0.003315840116351	0.00642787856013366
Otu594	-0.0269269313635424	-0.00857816881450488	-0.059974385286648
Otu6	-0.113811112313095	-0.404615532423787	0.331177665722993
Otu60	-0.0461219814154755	0.0484225287369349	0.0746010510506054
Otu601	-0.0027926366272439	0.00601080835506988	0.0120371121105979
Otu604	-0.00417987038669435	-0.00133159004699513	-0.0093098301338292
Otu608	-0.00228017825791818	0.00490780447052637	0.00982826088254687
Otu61	-0.050589083006825	0.0109044310156597	-0.0411861201966518
Otu613	0.0020929896924249	-0.0100525898179401	0.00374960410001027
Otu62	-0.0674268483851822	-0.0159476662699634	-0.0174790120177797
Otu64	-0.0750253082244951	-0.085075177031501	-0.0463162385555029
Otu65	-0.0135857299222323	0.0292416199549992	0.0585586225514803
Otu66	0.00703540817697007	-0.158606460937053	0.0527781592317411
Otu67	-0.000822974247758949	-0.0375843147704217	0.0101180604912058
Otu68	0.0596667295361373	-0.0856613837696917	0.000297491598255189
Otu70	-0.00161232950848807	0.00347034182184685	0.00694962991731938
Otu71	-0.00881603890649932	0.0667411499234392	0.0767207229824716
Otu72	0.0414687640633402	-0.0165077973494032	-0.0324030487048431
Otu73	0.104167639017402	0.100073696453777	-0.0836683858505445
Otu74	-0.00109615615399505	0.00225087882135548	0.00474266636314232
Otu75	0.0640654818894532	-0.028306841262499	-0.0417932004730564
Otu76	-0.0327074812912988	-0.0647752812512138	-0.0366674508053315
Otu77	-0.00758869220774647	-0.000238545813040316	0.00827225097456088
Otu79	-0.0372333206007866	0.025531413396713	0.0548226069396938
Otu8	-0.0027926366272439	0.00601080835506988	0.0120371121105979
Otu80	-0.0794034320118043	0.0524685676040602	0.0288923307926552
Otu81	0.0511794952265379	-0.10400058218081	-0.0133881749633129
