Comp1	Comp2	Comp3	Comp4	Comp5	Comp6	Comp7	Comp8	Comp9	Comp10	Comp11	Comp12	Comp13	Comp14	Comp15
Otu162	0.00289737943763604	0.00403488492467718	0.00240306753622173	-0.00937678537393522	-0.00554963702227099	0.00169198033357469	-0.00301389157759691	0.00211287443700001	-0.00166379088138825	0.00204616079450364	0.00369696833500198	-0.00183162123075207	-0.00354094305231895	-0.00368628839965369	-0.00211019223431487
Otu163	0.00398936360721581	0.013579282324336	0.00329698970214467	-0.00201418761297846	0.00291267648138422	0.0010833387912607	-0.00410850826621179	-0.00165986925879232	-0.00292570808887242	0.00083251926101968	-0.00353674837987572	0.00188183915982569	-0.00102487780211837	-0.00067852358625316	0.000998202393998135
Otu164	-0.00100214319429739	-0.0017909560313165	-0.00624686711046796	-0.000704268777790995	-0.00350722118272699	-0.00404659756074017	0.00237513983783867	-0.00570449962261969	-0.00172952745967457	-0.00394369467999082	-0.00275446426855492	0.00128925057161657	0.00355559388343931	0.00108913911410929	-0.000292671266648158
Otu165	0.00281801402488507	0.00408918964166197	0.00621879287512175	0.00455690810335935	-0.00184400498149862	-0.000999029979191678	-0.00474790610613413	-0.00589319116487665	-0.001318364390082	-0.000800531957307784	-0.002428930722417	-0.00526883435928266	-0.000289478235109784	0.00416735125615441	0.000187417951326068
Otu166	-0.00784738206861533	-0.000173083718641465	-0.00613348956497281	0.00442941304932177	0.00234502937329256	-0.00540637093468202	-0.00314689995871125	0.00262800291298844	0.00348785265838244	0.00620494538267263	0.0012148582339426	-0.00110862613398443	-0.000170054785742015	0.00106161858022317	0.00441949295373501
Otu167	0.00325850375630167	-0.00330321208150319	0.00282562163606282	-0.00255357526195158	-0.002782413296209	-0.00680509653555822	0.00353684919502894	-0.00122885615425587	0.00671974536570009	-0.00390282637923843	-0.00134515263102743	0.0011533076826777	-0.000824520121860547	-5.82611896555113e-05	-0.000584895480601394
Otu168	-0.00820033773822564	-0.00250273549906494	-0.00195861150525964	0.00438992711054726	0.00195071981946442	-0.00436606711062942	0.00223507896331099	-0.00466279712088667	0.00411867441427355	0.00419858609284521	0.000955390517793516	-0.00232619835761494	0.00253042987285391	0.0026106649644596	0.000749972909171151
Otu169	0.00937177168956272	-0.0089473448147938	-0.00219029691618947	0.0013375068672563	-0.00362017717531251	-0.00460337408100502	0.0094954649249653	0.00120151048130819	0.00235289153555625	-0.00152620168324258	0.00703339998271484	-0.00157133760125024	0.00111342280159423	-0.00289899461486592	-0.0040594691475711
Otu17	0.00809345709494906	-0.0252664966725955	0.0288207849817816	0.00116168188474114	0.0119878095315757	0.0100991735783214	0.0124433819566301	0.00445035481846461	-0.0124544638263799	0.0187779129605428	-0.0187777899394933	-0.00993378225768922	-0.00947337592400761	0.00825216036619152	0.0042402378148432
Otu170	0.0019670021924672	-0.000343995341889087	-0.00260960856185596	0.00236849960193912	-5.18891673833102e-06	-0.00395965587003392	-0.00218399651331879	-0.000583604507019495	-0.000661081990450442	-0.00608571686080823	-0.00189448372259213	-0.00584511288586628	-0.00189683474785933	0.00152459242030788	-7.17153225688665e-05
Otu171	0.00504119617581541	0.00244557069146609	0.00124558383157507	0.00724188956855612	0.000851657311896812	-0.00265079872582841	-0.00403677447696668	-0.00203632970617229	-0.00138558644003181	-0.00580550663233765	0.000370278328935098	-0.00408207038126485	-0.00452037239990219	-0.00136803666607989	0.000132677996009736
Otu172	-0.00930026282169395	-0.00405024028271077	0.00219885787049492	-0.00230864769434274	-0.00168646213399322	-0.00552441853393787	-0.00218863327577308	-0.00284858202922684	0.00423146329243359	0.000721321695526243	0.00179598363801773	0.00224998236048982	-0.00222302522098401	-0.00336106898444347	0.00340851844332382
Otu173	-0.00333989108825335	0.00169316198506955	-0.00711843534382836	0.00322360082439191	0.00303764701981934	0.00249339698611725	0.00443674797723694	-0.00661078744757681	8.96896156878244e-05	0.000683312416959876	-0.000904149360419226	0.00310412172944851	0.000364997723160616	-0.00446565107459776	0.00536166064445916
Otu174	0.0051077225008166	0.00521877274576073	-5.36464435500885e-05	0.00199147398363266	-0.00321038589843674	0.00090788599300374	-0.00239404280615012	-0.00502345573893802	-0.00260638227628753	0.00165524436169717	-0.00179131238426253	0.00207762306351863	-0.00032363714809663	-0.00221156608664229	0.000335067879733421
Otu175	0.00934848802653988	0.00120412804351217	-0.00296758578712308	-0.00184058373285792	-0.00528755276380847	-0.000548575085638186	-0.00345901303267359	-0.000731721382677882	-0.00125779461353097	-0.00580980782856002	-0.00249574923658503	-0.000485848451149046	-0.00243513387143523	0.00143955962307722	-0.000981835682121811
Otu176	0.00652136521929813	-0.000442290138930256	-0.00369041379351599	0.00537883990239263	-0.00420778541131627	-0.00357306708015848	0.000685127236372692	-0.00132576806284829	-0.00310016730180491	-0.00340684589267824	0.000852297266150511	-0.00058284582271702	-0.00172906485536848	0.00316585006353447	0.000794259444455363
Otu177	0.00210510688609145	-0.00154918423294938	-0.00182354461082915	-0.0021527783777027	0.00680380715147098	5.43724748647939e-05	0.00705872032700028	-0.00347638131605513	0.000608325290734264	0.000650969802400846	-0.00392439181480824	-0.00716254785218738	0.00275592396111361	-0.000257615492968386	-0.00339545232732997
Otu178	0.00859762801379015	-0.00339310017196967	0.000594012740843637	0.00140106427493164	0.000505472029834926	0.00011253291394243	-0.00533363870922256	-0.00177030777092689	-0.00191940357343655	-0.00199347885409952	-0.00218860999766313	-0.00268440415759918	-0.00814348317032416	-0.00135966807462046	-0.000882364573423719
Otu179	0.00923766372373735	-0.00130534046750657	0.000302236688325668	-0.00229316252612149	-0.00695965424883753	0.00409574177793083	-0.000416148929394467	-0.000884999634634009	0.00421325697921438	0.00157978222964048	0.00168341814401911	0.00133812733451884	0.00212932478424601	0.000618920431066524	-0.0014904597179084
Otu18	0.0507961726567504	0.00297371979794213	0.00369810795226163	0.0228121147888983	0.00928332833955461	-0.0198135215228553	-0.00908519980973897	0.000438867399540113	-0.0116037654257056	-0.0225059390309254	-0.00998714190195303	-0.00171530509460349	-0.00634329839306056	0.0095150818621007	0.00175435440877944
Otu180	0.00501347445076223	0.00669746079679408	-0.00238024344858934	-0.00906182604347556	-0.00214632411413851	0.00279660990149961	-0.00775358732993547	8.64064886770071e-05	-4.02828028381656e-05	0.00105745377857606	-0.000548539137106558	-0.00230313851096178	-0.00108076147306853	-0.00260202451922738	-0.000674625193906669
Otu181	0.00417130137981699	-0.00112253232500698	-0.000720175026800463	0.00369207144793173	-0.00757240007383316	-0.00140112979717314	2.65329339649621e-05	-0.00118469046986073	-0.00441555542892648	0.000234214180215473	0.00432033911032785	0.000538471646417425	-0.000207279923358238	-0.0013666224678604	-0.000414177200293712
